matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5-nano,terminus-2,0.056,,,,,,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gpt-5-nano,codex,0.056,,,,,,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-haiku-4-5-20251001,terminus-2,0.094,,,,,,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-haiku-4-5-20251001,claude-code,0.444,,,,,,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-sonnet-4-6,terminus-2,0.476,,,,,,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-sonnet-4-6,claude-code,0.498,,,,,,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,no_model_match,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-opus-4-6,terminus-2,0.496,0.519,-0.02300000000000002,claude-opus-4-6,mini-swe-agent,Pass@1 resolve rate,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,matched_model_agent_mismatch,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,claude-opus-4-6,claude-code,0.538,0.519,0.019000000000000017,claude-opus-4-6,mini-swe-agent,Pass@1 resolve rate,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,matched_model_agent_mismatch,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3.1-pro-preview,terminus-2,0.474,0.461,0.012999999999999956,gemini-3.1-pro,mini-swe-agent,Pass@1 resolve rate,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,matched_model_agent_mismatch,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3.1-pro-preview,gemini-cli,0.456,0.461,-0.0050000000000000044,gemini-3.1-pro,mini-swe-agent,Pass@1 resolve rate,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,matched_model_agent_mismatch,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3-flash-preview,terminus-2,0.37,0.3463,0.0237,gemini-3-flash,SWE-Agent,Pass@1 resolve rate,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,matched_model_agent_mismatch,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swebenchpro,swe_bench_pro,SWE-Bench Pro,gemini-3-flash-preview,gemini-cli,0.462,0.3463,0.11570000000000003,gemini-3-flash,SWE-Agent,Pass@1 resolve rate,Pass@1 resolve rate,2026-04,https://labs.scale.com/leaderboard/swe_bench_pro_public,matched_model_agent_mismatch,direct,identity,True,parity_experiment,"Use pass@1 resolve rate, not stderr."
swegym,swegym,SWE-Gym,gpt-5.4,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gpt-5.4,codex,,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gpt-5-mini,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gpt-5-mini,codex,,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gpt-5-nano,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gpt-5-nano,codex,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,claude-haiku-4-5-20251001,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,claude-haiku-4-5-20251001,claude-code,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,claude-sonnet-4-6,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,claude-sonnet-4-6,claude-code,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,claude-opus-4-6,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,claude-opus-4-6,claude-code,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gemini-3.1-pro-preview,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gemini-3.1-pro-preview,gemini-cli,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gemini-3-flash-preview,terminus-2,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swegym,swegym,SWE-Gym,gemini-3-flash-preview,gemini-cli,0.0,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"Placeholder benchmark_info_jobs JSON exists but has no external results. The local adapter/parity targets SWE-Gym Lite 230-task Resolved Rate, and the full adapter supports 2438 tasks, but the current Harbor task matrix contains only 3 swegym tasks. Need the source/external metric file and task-subset mapping before selecting a comparison metric."
swesmith,swe_smith,SWE-smith,gpt-5.4,terminus-2,0.042857,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,gpt-5.4,codex,0.214286,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,gpt-5-mini,terminus-2,0.044898,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,gpt-5-mini,codex,0.302041,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,gpt-5-nano,terminus-2,0.069388,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,gpt-5-nano,codex,0.053061,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,claude-haiku-4-5-20251001,terminus-2,0.20051,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,claude-haiku-4-5-20251001,claude-code,0.240816,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,claude-sonnet-4-6,terminus-2,0.420408,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,claude-sonnet-4-6,claude-code,0.302041,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
swesmith,swe_smith,SWE-smith,claude-opus-4-6,terminus-2,0.593878,,,,,,,,,skipped_metric_alignment_excluded,not_comparable,identity,False,manual_review,"Harbor matrix contains 100 SWE-smith tasks and the local adapter parity uses 100-task SWE-smith Resolved Rate (%). The current benchmark_info_jobs JSON only reports SWE-bench Verified Pass@1 resolve rates from the SWE-smith paper comparison table, not SWE-smith task scores, so no external metric is selected."
